Table: Table_1

Mesa Número ,1491 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,004 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE} ,,013 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,016 ,,
30 ,PARTIDO REPUBLICANO (PR) ,0 ,0 ,O ,
31 ,CAMBIO (CAMBIO) ,0 ,0 ,1 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,DR ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,000 ,,
18 ,VICTORIA (VICTORIA) ,,004 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,0 ,6 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,0 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,O ,2 ,
37 ,UNION REPUBLICANA (UR) ,(I ,O ,O ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,O ,2 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,0 ,0 ,0 ,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,00 ,2 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAY ,0 ,0 ,2 ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,O ,3 ,
88 ,SEMILLA URNG-MAIZ WINAO (SEMILLA URNG-MAIZ WINAQ) ,O ,4 ,6 ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,0 ,O ,
33 ,CABAL (CABAL ,0 ,O ,1 ,
17 ,VISION CON VALORES (VIVA) ,O ,0 ,4 ,
22 ,PODEMOS (PODEMOS) ,0 ,,8 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO {PODER) ,,008 ,,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO) ,,074 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (ES la sumo de los votos obtenidos por los organizaciones políticas) ,,192 ,,
Votos Nulos ,,001 ,6 ,
Votos en Blanco ,) ,0 ,1 ,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nutos y votos en bianco) ,,199 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es to suma de los votos vólidamente emitidos y votos invólidos) ,,199 ,9 ,





