Table: Table_1

Mesa Número ,1006 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,006 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,015 ,,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,073 ,,
30 ,PARTIDO REPUBLICANO (PR) ,,00. ,1 ,
31 ,CAMBIO (CAMBIO) ,00 ,,of ,
32 ,PARTIDO AZUL (AZUL) ,,008 ,,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,005 ,,
18 ,VICTORIA (VICTORIA) ,,000 ,,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,006 ,,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,000 ,,
26 ,BIENESTAR NACIONAL (BIEN} ,,00 ,1 ,
37 ,UNION REPUBLICANA (UR) ,00 ,,1 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,00 ,3 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,001 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,2 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,,037 ,,
12 ,MI FAMILIA (MI FAMILLA) ,,001 ,,
33 ,CABAL (CABAL) ,,004 ,,
17 ,VISION CON VALORES (VIVA) ,,006 ,,
22 ,PODEMOS (PODEMOS) ,,014 ,,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,051 ,,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones políticas) ,X ,239 SA ,,
Votos Nulos ,,016 ,,
Votos en Blanco ,,002 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nutos y votos en blanca) ,,257 ,,
Votos Inválidos ,,000 ,,
Total Votos (Es la suma de los votos válidomente emitidos y votos invólidos) ,,257 ,,





