Table: Table_1

Mesa Número ,1391 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,Corporación ,Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,008 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,6 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,3 ,9 ,
30 ,PARTIDO REPUBLICANO (PR) ,,O ,1 ,
31 ,CAMBIO (CAMBIO) ,,00 ,3 ,
32 ,PARTIDO AZUL (AZUL ,O ,O ,5 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,0 ,C ,1 ,
18 ,VICTORIA (VICTORIA) ,,C ,S ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,00 ,3 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,O ,3 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,O ,
37 ,UNION REPUBLICANA (UR) ,,0 ,,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,0 ,0 ,,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,0 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,0 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA {COMITE CIVICO LA GOTA DE AGUA) ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN} ,,,4 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,2 ,4 ,
12 ,MI FAMILIA (MI FAMILIA) ,0 ,C ,0 ,
33 ,CABAL (CABAL) ,,O ,0 ,
17 ,VISION CON VALORES (VIVA) ,,00 ,6 ,
22 ,PODÉMOS (PODEMOS) ,,00 ,2 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,O ,,,
20 ,COMPROMISO RENOVACION Y ORDEN (CREO) ,0 ,5 ,,





Table: Table_3

Código Nombre Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la sumo de los votos obtenidos por las organizaciones políticas) ,1 ,,701 ,
Votos Nulos ,O ,1 ,6 ,
Votos en Blanco ,,003 ,,
Total Votos Válidamente Emitidos (Es la suma de los votos vólidos, votos nulos y votos en blanco) ,,189 ,,
Votos inválidos ,,000 ,,
Total Votos (Es la sumo de los votos vólidomente emitidos y votos invólidos) ,1 ,8 ,9 ,





