Table: Table_1

Mesa Número ,1344 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,007 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,,,4 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,4 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,0 ,
31 ,CAMBIO (CAMBIO) ,,0 ,2 ,
32 ,PARTIDO AZUL (AZUL ,,0 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,0 ,
18 ,VICTORIA (VICTORIA) ,0 ,0 ,6 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,0 ,0 ,5 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,,0000 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,0 ,3 ,
37 ,UNION REPUBLICANA (UR) ,,00 ,/ ,
25 ,PARTIDO DE AVANZADA NACIONAL A N) ,,,4 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,0 ,0 ,0 ,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,000 ,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,,4 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,4 ,6 ,
12 ,MF FAMILIA (MI FAMILIA) ,,0 ,6 ,
33 ,CABAL (CABAL) ,,,0 ,
17 ,VISION CON VALORES (VIVA) ,,00 ,6 ,
22 ,PODEMOS (PODEMOS) ,,/ ,2 ,
116 ,PARTIDO DE OPORTUNIDADES X DESARROLLO (PODER) ,,003 ,,
20 ,COMPROMISO, RENOVACION y ORDEN (CREO) ,,7 ,/ ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es la suma de los votos obtenidos por las organizaciones politicas) ,7 ,3 ,7 ,
Votos Nulos ,0 ,2 ,7 ,
Votos en Blanco ,0 ,0 ,0 ,
Total Votos Validamente Emitidos (Es la suma de los votos vólidos, votos nutos y votos en blanco) ,,259 ,,
Votos Inválidos ,0 ,0 ,,
Total Votos (Es la sumo de los votos válidamente emitidos y votes invólidos) ,I ,5 ,9 ,





