Table: Table_1

Mesa Número ,1274 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,,004 ,,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,0 ,1 ,3 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,0 ,3 ,3 ,
30 ,PARTIDO REPUBLICANO (PR) ,,00 ,0 ,
31 ,CAMBIO (CAMBIO) ,,00 ,2 ,
32 ,PARTIDO AZUL (AZUL; ,0 ,0 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,,00 ,3 ,
18 ,VICTORIA (VICTORIA) ,,00 ,6 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,,O ,2 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,0 ,O ,2 ,
26 ,BIENESTAR NACIONAL (BIEN) ,,00 ,3 ,
37 ,UNION REPUBLICANA (UR) ,,() ,3 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAN) ,,O ,4 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,000 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,00 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUA) ,,O ,O ,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,,O ,4 ,
88 ,SEMILLA URNG-MAIZ WINAQ (SEMILLA URNG-MAIZ WINAQ) ,0 ,2 ,6 ,
12 ,MI FAMILIA (MI FAMILIA) ,,00 ,1 ,
33 ,CABAL (CABAL) ,,O ,3 ,
17 ,VISION CON VALORES (VIVA) ,O ,0 ,4 ,
22 ,PODEMOS (PODEMOS) ,,00 ,6 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,000 ,,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO; ,,6 ,6 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
,,,,
Total Votos Válidos (Es la sumo de los votos obtenidos por los organizaciones políticas) ,,188 ,,
Votos Nulos ,,015 ,,
Votos en Blanco ,,001 ,,
Total Votos Válidamente Emitidos (Es la sumo de los votos válidos, votos nutos y votos en bianco) ,,204 ,,
Votos Inválidos ,,00 ,1 ,
Total Votos (Es la sume de los votos válidamente emitidos y votos invólidos) ,,205 ,,





