Table: Table_1

Mesa Número ,1119 ,,
Departamento ,01 ,Guatemala ,
Municipio ,01 ,Distrito Central ,
Tipo de Elección ,,Corporación Municipal ,





Table: Table_2

Código ,Nombre y Siglas ,Votos ,Válidos ,,
23 ,TODOS (TODOS) ,0 ,0 ,6 ,
15 ,UNIDAD NACIONAL DE LA ESPERANZA (UNE) ,/ ,4 ,9 ,
41 ,VALOR UNIONISTA (VALOR UNIONISTA) ,,7 ,4 ,
30 ,PARTIDO REPUBLICANO (PR) ,D ,D ,,
31 ,CAMBIO (CAMBIO) ,0 ,,0 ,
32 ,PARTIDO AZUL (AZUL) ,0 ,1 ,3 ,
27 ,MOVIMIENTO PARA LA LIBERACION DE LOS PUEBLOS (MLP) ,7 ,0 ,0 ,
18 ,VICTORIA (VICTORIA) ,,0 ,3 ,
36 ,VAMOS POR UNA GUATEMALA DIFERENTE (VAMOS) ,/ ,D ,1 ,
28 ,PARTIDO HUMANISTA DE GUATEMALA (PHG) ,1 ,0 ,0 ,
26 ,BIENESTAR NACIONAL (BIEN) ,0 ,0 ,4 ,
37 ,UNION REPUBLICANA (UR) ,2 ,0 ,0 ,
25 ,PARTIDO DE AVANZADA NACIONAL (PAI N) ,,0 ,1 ,
34 ,PARTIDO DE INTEGRACIÓN NACIONAL (PIN) ,,001 ,,
16 ,FRENTE DE CONVERGENCIA NACIONAL (FCN-NACION) ,,000 ,,
80 ,COMITE CIVICO LA GOTA DE AGUA (COMITE CIVICO LA GOTA DE AGUAT ,,,,
13 ,PARTIDO POLITICO NOSOTROS (PPN) ,0 ,0 ,2 ,
88 ,SEMILLA URNG-MAIZ WINAO (SEMILLA URNG-MAIZ WINAQ) ,/ ,3 ,1 ,
12 ,MIFAMILIA (MI FAMILIA) ,,,,
33 ,CABAL (CABAL) ,,000 ,,
17 ,VISION CON VALORES (VIVA) ,0 ,0 ,2 ,
22 ,PODEMOS (PODEMOS) ,0 ,1 ,3 ,
116 ,PARTIDO DE OPORTUNIDADES Y DESARROLLO (PODER) ,,0 ,3 ,
20 ,COMPROMISO, RENOVACION Y ORDEN (CREO) ,,6 ,1 ,





Table: Table_3

Código Nombre y Siglas ,,Votos ,Válidos ,
Total Votos Válidos (Es lo suma de los votos obtenidos por las organizaciones politicas) ,,264 ,,
Votos Nulos ,,007 ,,
Votos en Blanco ,,000 ,,
Total Votos Validamente Emitidos (Es la sumo de los votos vólidos, votos nutos y votos en blanco) ,,271 ,,
Votos Inválidos ,,0.03 ,,
Total Votos (Es la sumo de los votos vólidamente emitidos y votos inválidos) ,2 ,7 ,4 ,





